ITEM: TIMESTEP
0
ITEM: NUMBER OF SURFS
177 -2.58567e-13 1.68713e-13 3.3818e-13 
181 0 0 0 
185 0 0 0 
189 0 0 0 
2 0 0 0 
6 1.11559e-12 6.7625e-13 1.36659e-13 
10 0 0 0 
14 0 0 0 
18 0 0 0 
22 0 0 0 
26 0 0 0 
30 0 0 0 
34 0 0 0 
38 0 0 0 
42 0 0 0 
46 0 0 0 
50 0 0 0 
54 0 0 0 
58 0 0 0 
62 0 0 0 
66 0 0 0 
70 0 0 0 
74 0 0 0 
78 0 0 0 
82 0 0 0 
86 0 0 0 
90 0 0 0 
94 0 0 0 
98 0 0 0 
102 0 0 0 
106 0 0 0 
110 0 0 0 
114 0 0 0 
118 0 0 0 
122 0 0 0 
126 0 0 0 
130 0 0 0 
134 0 0 0 
138 0 0 0 
142 0 0 0 
146 0 0 0 
150 0 0 0 
154 0 0 0 
158 0 0 0 
162 0 0 0 
166 0 0 0 
170 0 0 0 
174 0 0 0 
178 0 0 0 
182 0 0 0 
186 0 0 0 
190 0 0 0 
3 0 0 0 
7 0 0 0 
11 0 0 0 
15 0 0 0 
19 0 0 0 
23 0 0 0 
27 0 0 0 
31 0 0 0 
35 0 0 0 
39 0 0 0 
43 0 0 0 
47 0 0 0 
51 0 0 0 
55 0 0 0 
59 0 0 0 
63 0 0 0 
67 0 0 0 
71 0 0 0 
75 0 0 0 
79 0 0 0 
83 0 0 0 
87 0 0 0 
91 4.16453e-13 -3.23944e-13 -3.30995e-13 
95 0 0 0 
99 0 0 0 
103 0 0 0 
107 0 0 0 
111 0 0 0 
115 0 0 0 
119 0 0 0 
123 0 0 0 
127 0 0 0 
131 0 0 0 
135 0 0 0 
139 0 0 0 
143 0 0 0 
147 1.52141e-13 5.17903e-13 -3.52706e-13 
151 0 0 0 
155 0 0 0 
159 0 0 0 
163 0 0 0 
167 0 0 0 
171 0 0 0 
175 0 0 0 
179 0 0 0 
183 0 0 0 
187 0 0 0 
191 0 0 0 
4 0 0 0 
8 0 0 0 
12 0 0 0 
16 0 0 0 
20 0 0 0 
24 0 0 0 
28 0 0 0 
32 0 0 0 
36 0 0 0 
40 0 0 0 
44 0 0 0 
48 0 0 0 
52 0 0 0 
56 0 0 0 
60 0 0 0 
64 0 0 0 
68 0 0 0 
72 0 0 0 
76 0 0 0 
80 0 0 0 
84 0 0 0 
88 0 0 0 
92 0 0 0 
96 0 0 0 
100 0 0 0 
104 0 0 0 
108 0 0 0 
112 0 0 0 
116 0 0 0 
120 0 0 0 
124 0 0 0 
128 0 0 0 
132 0 0 0 
136 0 0 0 
140 0 0 0 
144 0 0 0 
148 0 0 0 
152 0 0 0 
156 0 0 0 
160 0 0 0 
164 0 0 0 
168 0 0 0 
172 0 0 0 
176 0 0 0 
180 0 0 0 
184 0 0 0 
188 0 0 0 
192 0 0 0 
ITEM: TIMESTEP
600
ITEM: NUMBER OF SURFS
192
ITEM: BOX BOUNDS oo rr rr
0 5e-06
0 5e-06
0 5e-06
ITEM: SURFS id f_f_drag_blocks[1] f_f_drag_blocks[2] f_f_drag_blocks[3] 
1 4.14788e-13 1.14908e-13 8.53848e-14 
5 0 0 0 
9 0 0 0 
13 0 0 0 
17 0 0 0 
21 0 0 0 
25 6.73458e-13 1.08709e-14 -4.22303e-13 
29 0 0 0 
33 0 0 0 
37 0 0 0 
41 0 0 0 
45 0 0 0 
49 0 0 0 
53 0 0 0 
57 0 0 0 
61 0 0 0 
65 0 0 0 
69 0 0 0 
73 0 0 0 
77 0 0 0 
81 0 0 0 
85 0 0 0 
89 0 0 0 
93 0 0 0 
97 0 0 0 
101 0 0 0 
105 0 0 0 
109 0 0 0 
113 0 0 0 
117 0 0 0 
121 0 0 0 
125 0 0 0 
129 5.47369e-13 6.29727e-13 9.21276e-13 
133 0 0 0 
137 0 0 0 
141 0 0 0 
145 0 0 0 
149 0 0 0 
153 0 0 0 
157 4.34786e-13 -3.884e-13 4.10441e-13 
161 0 0 0 
165 0 0 0 
169 0 0 0 
173 0 0 0 
177 0 0 0 
181 0 0 0 
185 0 0 0 
189 0 0 0 
2 0 0 0 
6 0 0 0 
10 0 0 0 
14 0 0 0 
18 0 0 0 
22 0 0 0 
26 0 0 0 
30 0 0 0 
34 0 0 0 
38 0 0 0 
42 0 0 0 
46 0 0 0 
50 0 0 0 
54 0 0 0 
58 0 0 0 
62 4.15126e-13 -2.70319e-13 -5.06986e-13 
66 0 0 0 
70 0 0 0 
74 0 0 0 
78 0 0 0 
82 0 0 0 
86 0 0 0 
90 0 0 0 
94 0 0 0 
98 0 0 0 
102 0 0 0 
106 0 0 0 
110 0 0 0 
114 0 0 0 
118 0 0 0 
122 0 0 0 
126 0 0 0 
130 0 0 0 
134 0 0 0 
138 0 0 0 
142 0 0 0 
146 0 0 0 
150 0 0 0 
154 0 0 0 
158 0 0 0 
162 0 0 0 
166 0 0 0 
170 0 0 0 
174 0 0 0 
178 0 0 0 
182 0 0 0 
186 0 0 0 
190 0 0 0 
3 0 0 0 
7 0 0 0 
11 0 0 0 
15 0 0 0 
19 0 0 0 
23 0 0 0 
27 0 0 0 
31 0 0 0 
35 0 0 0 
39 0 0 0 
43 0 0 0 
47 0 0 0 
51 0 0 0 
55 0 0 0 
59 0 0 0 
63 0 0 0 
67 0 0 0 
71 0 0 0 
75 3.1237e-13 -3.85553e-13 3.21847e-14 
79 0 0 0 
83 0 0 0 
87 0 0 0 
91 0 0 0 
95 0 0 0 
99 0 0 0 
103 0 0 0 
107 0 0 0 
111 0 0 0 
115 0 0 0 
119 0 0 0 
123 0 0 0 
127 0 0 0 
131 0 0 0 
135 0 0 0 
139 0 0 0 
143 0 0 0 
147 0 0 0 
151 0 0 0 
155 0 0 0 
159 0 0 0 
163 0 0 0 
167 0 0 0 
171 0 0 0 
175 0 0 0 
179 0 0 0 
183 0 0 0 
187 0 0 0 
191 0 0 0 
4 0 0 0 
8 0 0 0 
12 0 0 0 
16 0 0 0 
20 0 0 0 
24 0 0 0 
28 0 0 0 
32 0 0 0 
36 0 0 0 
40 0 0 0 
44 0 0 0 
48 0 0 0 
52 0 0 0 
56 0 0 0 
60 0 0 0 
64 0 0 0 
68 0 0 0 
72 0 0 0 
76 0 0 0 
80 0 0 0 
84 0 0 0 
88 0 0 0 
92 0 0 0 
96 0 0 0 
100 0 0 0 
104 0 0 0 
108 0 0 0 
112 4.92375e-15 -5.34121e-13 -2.04902e-13 
116 0 0 0 
120 0 0 0 
124 0 0 0 
128 0 0 0 
132 0 0 0 
136 0 0 0 
140 0 0 0 
144 0 0 0 
148 0 0 0 
152 0 0 0 
156 0 0 0 
160 0 0 0 
164 0 0 0 
168 0 0 0 
172 0 0 0 
176 0 0 0 
180 0 0 0 
184 0 0 0 
188 0 0 0 
192 0 0 0 
ITEM: TIMESTEP
800
ITEM: NUMBER OF SURFS
192
ITEM: BOX BOUNDS oo rr rr
0 5e-06
0 5e-06
0 5e-06
ITEM: SURFS id f_f_drag_blocks[1] f_f_drag_blocks[2] f_f_drag_blocks[3] 
1 0 0 0 
5 0 0 0 
9 0 0 0 
13 0 0 0 
17 0 0 0 
21 0 0 0 
25 0 0 0 
29 0 0 0 
33 0 0 0 
37 0 0 0 
41 0 0 0 
45 0 0 0 
49 0 0 0 
53 1.24314e-12 -7.54752e-13 2.68547e-13 
57 0 0 0 
61 0 0 0 
65 0 0 0 
69 0 0 0 
73 0 0 0 
77 0 0 0 
81 0 0 0 
85 0 0 0 
89 0 0 0 
93 0 0 0 
97 0 0 0 
101 0 0 0 
105 0 0 0 
109 0 0 0 
113 0 0 0 
117 0 0 0 
121 0 0 0 
125 0 0 0 
129 0 0 0 
133 0 0 0 
137 9.8251e-13 3.58787e-14 1.22935e-12 
141 0 0 0 
145 0 0 0 
149 0 0 0 
153 0 0 0 
157 0 0 0 
161 0 0 0 
165 0 0 0 
169 0 0 0 
173 0 0 0 
177 0 0 0 
181 0 0 0 
185 0 0 0 
189 0 0 0 
2 0 0 0 
6 3.36675e-13 -7.3013e-15 9.51679e-14 
10 0 0 0 
14 0 0 0 
18 0 0 0 
22 0 0 0 
26 0 0 0 
30 0 0 0 
34 0 0 0 
38 0 0 0 
42 0 0 0 
46 0 0 0 
50 0 0 0 
54 0 0 0 
58 0 0 0 
62 0 0 0 
66 0 0 0 
70 0 0 0 
74 0 0 0 
78 0 0 0 
82 0 0 0 
86 0 0 0 
90 0 0 0 
94 0 0 0 
98 0 0 0 
102 0 0 0 
106 0 0 0 
110 0 0 0 
114 0 0 0 
118 0 0 0 
122 0 0 0 
126 0 0 0 
130 0 0 0 
134 0 0 0 
138 0 0 0 
142 0 0 0 
146 0 0 0 
150 0 0 0 
154 0 0 0 
158 0 0 0 
162 0 0 0 
166 0 0 0 
170 0 0 0 
174 0 0 0 
178 0 0 0 
182 0 0 0 
186 0 0 0 
190 0 0 0 
3 0 0 0 
7 0 0 0 
11 0 0 0 
15 0 0 0 
19 0 0 0 
23 0 0 0 
27 0 0 0 
31 0 0 0 
35 0 0 0 
39 0 0 0 
43 0 0 0 
47 0 0 0 
51 0 0 0 
55 0 0 0 
59 0 0 0 
63 0 0 0 
67 0 0 0 
71 0 0 0 
75 0 0 0 
79 0 0 0 
83 0 0 0 
87 0 0 0 
91 0 0 0 
95 0 0 0 
99 0 0 0 
103 0 0 0 
107 0 0 0 
111 0 0 0 
115 0 0 0 
119 0 0 0 
123 0 0 0 
127 0 0 0 
131 0 0 0 
135 0 0 0 
139 0 0 0 
143 0 0 0 
147 0 0 0 
151 0 0 0 
155 0 0 0 
159 0 0 0 
163 0 0 0 
167 0 0 0 
171 0 0 0 
175 0 0 0 
179 0 0 0 
183 0 0 0 
187 0 0 0 
191 0 0 0 
4 0 0 0 
8 0 0 0 
12 0 0 0 
16 0 0 0 
20 0 0 0 
24 0 0 0 
28 0 0 0 
32 0 0 0 
36 0 0 0 
40 0 0 0 
44 0 0 0 
48 0 0 0 
52 0 0 0 
56 0 0 0 
60 0 0 0 
64 0 0 0 
68 0 0 0 
72 6.5039e-13 -5.95024e-13 1.72909e-13 
76 0 0 0 
80 0 0 0 
84 0 0 0 
88 0 0 0 
92 0 0 0 
96 0 0 0 
100 0 0 0 
104 0 0 0 
108 0 0 0 
112 0 0 0 
116 0 0 0 
120 0 0 0 
124 0 0 0 
128 0 0 0 
132 0 0 0 
136 0 0 0 
140 0 0 0 
144 0 0 0 
148 0 0 0 
152 0 0 0 
156 0 0 0 
160 0 0 0 
164 0 0 0 
168 0 0 0 
172 0 0 0 
176 0 0 0 
180 0 0 0 
184 0 0 0 
188 0 0 0 
192 0 0 0 
ITEM: TIMESTEP
1000
ITEM: NUMBER OF SURFS
192
ITEM: BOX BOUNDS oo rr rr
0 5e-06
0 5e-06
0 5e-06
ITEM: SURFS id f_f_drag_blocks[1] f_f_drag_blocks[2] f_f_drag_blocks[3] 
1 0 0 0 
5 0 0 0 
9 0 0 0 
13 0 0 0 
17 6.93168e-13 8.80862e-14 4.16202e-13 
21 0 0 0 
25 0 0 0 
29 0 0 0 
33 0 0 0 
37 0 0 0 
41 0 0 0 
45 1.00194e-12 -3.86095e-14 -5.08856e-13 
49 0 0 0 
53 0 0 0 
57 0 0 0 
61 1.16512e-12 -7.20503e-13 -5.38544e-13 
65 0 0 0 
69 0 0 0 
73 0 0 0 
77 0 0 0 
81 0 0 0 
85 0 0 0 
89 0 0 0 
93 0 0 0 
97 0 0 0 
101 0 0 0 
105 0 0 0 
109 0 0 0 
113 0 0 0 
117 0 0 0 
121 0 0 0 
125 0 0 0 
129 0 0 0 
133 0 0 0 
137 0 0 0 
141 0 0 0 
145 0 0 0 
149 0 0 0 
153 0 0 0 
157 0 0 0 
161 0 0 0 
165 0 0 0 
169 0 0 0 
173 0 0 0 
177 0 0 0 
181 0 0 0 
185 -1.97346e-13 -1.39721e-13 2.07383e-13 
189 0 0 0 
2 0 0 0 
6 0 0 0 
10 0 0 0 
14 1.05768e-12 4.73001e-13 -5.34683e-13 
18 0 0 0 
22 0 0 0 
26 8.94059e-13 4.97434e-14 -2.8135e-13 
30 0 0 0 
34 0 0 0 
38 0 0 0 
42 0 0 0 
46 0 0 0 
50 0 0 0 
54 0 0 0 
58 0 0 0 
62 0 0 0 
66 0 0 0 
70 0 0 0 
74 0 0 0 
78 0 0 0 
82 0 0 0 
86 0 0 0 
90 0 0 0 
94 0 0 0 
98 0 0 0 
102 0 0 0 
106 0 0 0 
110 0 0 0 
114 0 0 0 
118 -3.80176e-13 8.38887e-13 2.03559e-13 
122 0 0 0 
126 0 0 0 
130 0 0 0 
134 0 0 0 
138 0 0 0 
142 0 0 0 
146 0 0 0 
150 0 0 0 
154 0 0 0 
158 0 0 0 
162 0 0 0 
166 0 0 0 
170 0 0 0 
174 0 0 0 
178 0 0 0 
182 0 0 0 
186 0 0 0 
190 0 0 0 
3 0 0 0 
7 0 0 0 
11 0 0 0 
15 0 0 0 
19 -1.43253e-13 -9.31837e-14 5.53582e-14 
23 0 0 0 
27 0 0 0 
31 0 0 0 
35 0 0 0 
39 0 0 0 
43 0 0 0 
47 0 0 0 
51 0 0 0 
55 0 0 0 
59 0 0 0 
63 0 0 0 
67 0 0 0 
71 0 0 0 
75 0 0 0 
79 0 0 0 
83 0 0 0 
87 0 0 0 
91 0 0 0 
95 0 0 0 
99 0 0 0 
103 0 0 0 
107 0 0 0 
111 0 0 0 
115 0 0 0 
119 0 0 0 
123 0 0 0 
127 0 0 0 
131 0 0 0 
135 0 0 0 
139 0 0 0 
143 0 0 0 
147 0 0 0 
151 0 0 0 
155 0 0 0 
159 0 0 0 
163 0 0 0 
167 0 0 0 
171 0 0 0 
175 0 0 0 
179 0 0 0 
183 0 0 0 
187 0 0 0 
191 0 0 0 
4 0 0 0 
8 0 0 0 
12 0 0 0 
16 0 0 0 
20 0 0 0 
24 0 0 0 
28 0 0 0 
32 0 0 0 
36 0 0 0 
40 0 0 0 
44 0 0 0 
48 0 0 0 
52 0 0 0 
56 0 0 0 
60 0 0 0 
64 0 0 0 
68 0 0 0 
72 0 0 0 
76 0 0 0 
80 0 0 0 
84 0 0 0 
88 0 0 0 
92 0 0 0 
96 0 0 0 
100 0 0 0 
104 0 0 0 
108 0 0 0 
112 0 0 0 
116 0 0 0 
120 0 0 0 
124 0 0 0 
128 0 0 0 
132 0 0 0 
136 0 0 0 
140 0 0 0 
144 0 0 0 
148 0 0 0 
152 0 0 0 
156 0 0 0 
160 0 0 0 
164 0 0 0 
168 0 0 0 
172 0 0 0 
176 0 0 0 
180 0 0 0 
184 0 0 0 
188 0 0 0 
192 0 0 0 
ITEM: TIMESTEP
1200
ITEM: NUMBER OF SURFS
192
ITEM: BOX BOUNDS oo rr rr
0 5e-06
0 5e-06
0 5e-06
ITEM: SURFS id f_f_drag_blocks[1] f_f_drag_blocks[2] f_f_drag_blocks[3] 
1 0 0 0 
5 0 0 0 
9 0 0 0 
13 0 0 0 
17 0 0 0 
21 0 0 0 
25 0 0 0 
29 0 0 0 
33 0 0 0 
37 0 0 0 
41 0 0 0 
45 0 0 0 
49 3.23245e-13 -3.71743e-13 3.38172e-13 
53 0 0 0 
57 0 0 0 
61 0 0 0 
65 0 0 0 
69 0 0 0 
73 0 0 0 
77 0 0 0 
81 0 0 0 
85 0 0 0 
89 0 0 0 
93 0 0 0 
97 0 0 0 
101 0 0 0 
105 0 0 0 
109 0 0 0 
113 0 0 0 
117 0 0 0 
121 0 0 0 
125 0 0 0 
129 0 0 0 
133 0 0 0 
137 0 0 0 
141 0 0 0 
145 0 0 0 
149 2.39777e-13 4.84534e-13 1.23521e-12 
153 0 0 0 
157 0 0 0 
161 0 0 0 
165 0 0 0 
169 0 0 0 
173 0 0 0 
177 0 0 0 
181 0 0 0 
185 0 0 0 
189 0 0 0 
2 5.73669e-13 2.62889e-13 2.69279e-13 
6 0 0 0 
10 0 0 0 
14 0 0 0 
18 0 0 0 
22 0 0 0 
26 0 0 0 
30 0 0 0 
34 0 0 0 
38 0 0 0 
42 0 0 0 
46 0 0 0 
50 0 0 0 
54 0 0 0 
58 0 0 0 
62 0 0 0 
66 0 0 0 
70 0 0 0 
74 0 0 0 
78 0 0 0 
82 0 0 0 
86 0 0 0 
90 0 0 0 
94 0 0 0 
98 0 0 0 
102 0 0 0 
106 0 0 0 
110 0 0 0 
114 0 0 0 
118 0 0 0 
122 0 0 0 
126 0 0 0 
130 0 0 0 
134 0 0 0 
138 0 0 0 
142 0 0 0 
146 0 0 0 
150 0 0 0 
154 0 0 0 
158 0 0 0 
162 0 0 0 
166 0 0 0 
170 0 0 0 
174 0 0 0 
178 0 0 0 
182 0 0 0 
186 0 0 0 
190 0 0 0 
3 0 0 0 
7 0 0 0 
11 0 0 0 
15 0 0 0 
19 0 0 0 
23 0 0 0 
27 0 0 0 
31 0 0 0 
35 0 0 0 
39 0 0 0 
43 0 0 0 
47 0 0 0 
51 0 0 0 
55 0 0 0 
59 0 0 0 
63 0 0 0 
67 4.89803e-13 -5.38082e-13 1.94295e-14 
71 0 0 0 
75 0 0 0 
79 0 0 0 
83 0 0 0 
87 0 0 0 
91 0 0 0 
95 0 0 0 
99 0 0 0 
103 3.36574e-14 -4.78677e-13 1.28007e-13 
107 0 0 0 
111 0 0 0 
115 0 0 0 
119 0 0 0 
123 0 0 0 
127 0 0 0 
131 0 0 0 
135 0 0 0 
139 6.11787e-13 -2.59672e-13 -8.72333e-13 
143 0 0 0 
147 0 0 0 
151 0 0 0 
155 0 0 0 
159 0 0 0 
163 0 0 0 
167 0 0 0 
171 0 0 0 
175 0 0 0 
179 0 0 0 
183 0 0 0 
187 0 0 0 
191 0 0 0 
4 0 0 0 
8 0 0 0 
12 0 0 0 
16 0 0 0 
20 0 0 0 
24 0 0 0 
28 0 0 0 
32 0 0 0 
36 0 0 0 
40 0 0 0 
44 0 0 0 
48 0 0 0 
52 0 0 0 
56 0 0 0 
60 0 0 0 
64 0 0 0 
68 0 0 0 
72 0 0 0 
76 0 0 0 
80 0 0 0 
84 0 0 0 
88 0 0 0 
92 0 0 0 
96 0 0 0 
100 0 0 0 
104 0 0 0 
108 0 0 0 
112 0 0 0 
116 0 0 0 
120 0 0 0 
124 0 0 0 
128 0 0 0 
132 0 0 0 
136 0 0 0 
140 0 0 0 
144 0 0 0 
148 0 0 0 
152 0 0 0 
156 0 0 0 
160 0 0 0 
164 0 0 0 
168 0 0 0 
172 0 0 0 
176 0 0 0 
180 0 0 0 
184 0 0 0 
188 0 0 0 
192 0 0 0 
ITEM: TIMESTEP
1400
ITEM: NUMBER OF SURFS
192
ITEM: BOX BOUNDS oo rr rr
0 5e-06
0 5e-06
0 5e-06
ITEM: SURFS id f_f_drag_blocks[1] f_f_drag_blocks[2] f_f_drag_blocks[3] 
1 0 0 0 
5 0 0 0 
9 0 0 0 
13 0 0 0 
17 0 0 0 
21 0 0 0 
25 0 0 0 
29 0 0 0 
33 0 0 0 
37 0 0 0 
41 0 0 0 
45 2.25218e-13 -1.10081e-13 -3.23007e-13 
49 0 0 0 
53 0 0 0 
57 0 0 0 
61 0 0 0 
65 0 0 0 
69 0 0 0 
73 0 0 0 
77 0 0 0 
81 0 0 0 
85 0 0 0 
89 0 0 0 
93 0 0 0 
